rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,ajdt
144,Toledo,MAC,20-12,111.37044827045742,73,109.3157397998316,255,0.5533335093870425,144,20,12,14,4,14-4,0.45622281454445457,0.6048428194419491,0.34781812001646417,0.45622281454445457,0.6048428194419491,0.34781812001646417,0.8775156722676145,0.8054366332066818,103.8533755974431,105.9325712969913,103.8533755974431,105.9325712969913,112.77688437082966,109.69664709792158,180.2291446265316,160.58150921456834,0.7904127553314891,2,0.040157848,1450,1302,1247.4624999999999,1.1623595899676344,1.043718749060593,0,0.7777777777777778,-6.349851239,130,90,69.23671527705687
145,Ohio,MAC,20-13,107.69373284874808,134,105.76655930928482,187,0.5517281193757619,145,20,13,13,5,13-5,0.3715166625440707,0.39981138677449635,0.3486724557773324,0.3715166625440707,0.39981138677449635,0.3486724557773324,0.922919789,0.9177183776329504,102.5270335256685,107.67980080188887,102.5270335256685,107.67980080188887,108.93159641845045,107.55756706920687,0,0,0,0,-0.061101276,1368,1245,1210.4374999999998,1.1301698765942068,1.0285537254092014,0,0.7222222222222222,-9.122860278,182,307,67.25937293703537
146,Tarleton St.,WAC,23-9,107.52766907009303,138,105.64838928944036,185,0.550518183,146,23,9,16,4,16-4,0.4347207092394734,0.40806013743261266,0.4393274256373184,0.4347207092394734,0.40806013743261266,0.4393274256373184,0.863697545,0.8151927517952668,103.51898551626735,103.96119508296528,103.51898551626735,103.96119508296528,107.83570639023651,106.66646156439272,94.48123909814406,109.59601482687242,0.15360564118770695,3,0.12476208663610056,1492,1431,1388.6875,1.0743957873891714,1.0304694180656195,0,0.8,-3.019108717,86,4,66.26002133035102
147,Missouri St.,MVC,17-16,103.75025112084649,207,101.94874126495796,114,0.5501901321635254,147,17,16,8,12,12-Aug,0.5441543993969026,0.42314270247577235,0.5957536822372711,0.5441543993969026,0.42314270247577235,0.5957536822372711,0.8204794791178425,0.8654212704207663,106.20666806902167,104.05554328315833,106.20666806902167,104.05554328315833,104.21637760907534,106.90731086043363,101.7093818624586,103.19683426925867,0.4583556438606679,5,0.020411700890420437,1422,1519,1390.9,1.0223596232655114,1.0920986411675893,0,0.4,-7.897654452,158,124,67.76510862921927
148,Tulane,Amer,14-17,109.0632847864909,105,107.23529847150503,218,0.548443218,148,14,17,5,13,13-May,0.5572854715471257,0.40713988419348385,0.6448332082268174,0.5572854715471257,0.40713988419348385,0.6448332082268174,0.8249479775244711,0.886592408,106.90402932503558,103.80911422102851,106.90402932503558,103.80911422102851,107.81787519601747,107.01117476574709,116.21195203300356,126.51989317346457,0.27342499790890507,3,-0.039216332,1392,1442,1306.8249999999998,1.0651770512501675,1.1034377211944983,0,0.2777777777777778,-9.429754696,191,274,72.75867735
149,Liberty,CUSA,18-14,107.85884511834006,127,106.08635323838405,194,0.5474950256946541,149,18,14,7,9,9-Jul,0.4451957641658075,0.4304142527753877,0.4551393184331886,0.4451957641658075,0.4304142527753877,0.4551393184331886,0.8732895278679259,0.8547271802200265,103.00568886474721,103.78871641457424,103.00568886474721,103.78871641457424,105.84567555968104,107.11189744845721,119.41555079858301,145.01391810248606,0.09677934,2,-0.025000515,1131,1110,1081.6625,1.0456126564432067,1.0261980978355079,0,0.4375,-8.230515875,167,239,64.38446225277525
150,Wright St.,Horz,18-14,115.24361114184882,35,113.51961044156357,340,0.5432256797593062,150,18,14,13,7,13-7,0.3932828210924652,0.481449414,0.3470592185319225,0.3932828210924652,0.481449414,0.3470592185319225,0.8991578956183978,0.8431091184531154,103.3643399568518,107.26912135735277,103.3643399568518,107.26912135735277,115.98059386978136,114.71694387096356,119.23660629815046,118.62649723029448,0.5147442696438663,1,-0.075754674,1764,1638,1466.9250000000002,1.2025154660258703,1.1166215041668797,0,0.65,-9.339772983,188,335,71.37953813188048
151,Oregon St.,P12,13-19,106.06031764846574,159,104.51623553984089,156,0.5420637788507361,151,13,19,5,15,15-May,0.6762708550847906,0.4841031757527423,0.7790739923605896,0.6762708550847906,0.4841031757527423,0.7790739923605896,0.7326448688210945,0.8333872255807363,109.62148916284661,100.55836743053894,109.62148916284661,100.55836743053894,108.69407450744643,104.99620794945906,114.92541874316484,117.91907018902175,0.42660304062714316,10,0.037296386,1360,1499,1335.4875,1.0183547206544428,1.1224365634272129,0,0.25,-7.687884987,153,93,65.05425772887381
152,Murray St.,MVC,20-Dec,107.02447765323987,143,105.51126194639625,183,0.5408483984355051,152,12,20,9,11,11-Sep,0.5441906334286228,0.4464372246076838,0.5976550333433418,0.5441906334286228,0.4464372246076838,0.5976550333433418,0.8269939917453257,0.8632718613394522,106.20062576836101,103.53625592431432,106.20062576836101,103.53625592431432,112.13388925669426,105.2747772951133,119.21006684586568,118.62439071163409,0.5141558319277679,4,-0.116553947,1418,1386,1295.0249999999999,1.0949595567653134,1.070249609080906,0,0.45,-12.33968386,256,357,64.40370655015134
153,Wyoming,MWC,15-17,107.82187140153678,129,106.44134173677256,201,0.53698096,153,15,17,8,10,10-Aug,0.5811413109048134,0.4579401169021193,0.6826949030274538,0.5811413109048134,0.4579401169021193,0.6826949030274538,0.7686319726383395,0.829908898,109.22577166331854,103.20387535716701,109.22577166331854,103.20387535716701,110.11286536673111,107.51363842588917,100.44349442329342,105.43508959434001,0.36406776210959435,9,0.023290516025364527,1285,1357,1202.3500000000001,1.0687403834158107,1.1286231130702373,0,0.4444444444444444,-7.335879997,147,114,67.11389799546602
154,Chattanooga,SC,21-12,109.5195599345686,99,108.26706126805266,238,0.5330206885319275,154,21,12,12,6,6-Dec,0.39533344635442624,0.3199653643138679,0.44792061509695713,0.39533344635442624,0.3199653643138679,0.44792061509695713,0.8888293015158119,0.8830175057432369,103.45547000205462,106.95476499806577,103.45547000205462,106.95476499806577,112.36910715238622,108.19057452846313,110.4258125112333,120.92088681824073,0.2603568277605758,1,0.013451984626509761,1397,1293,1219.85,1.1452227732917983,1.0599663893101612,0,0.6666666666666666,-6.877104779,138,138,66.75442382
155,Furman,SC,17-16,108.51834003381865,114,107.29516276428815,219,0.5325438456707376,155,18,15,10,8,8-Oct,0.44453378777888053,0.4015930760856626,0.4479724454774069,0.44453378777888053,0.4015930760856626,0.4479724454774069,0.8794196156430593,0.8791968,105.49250160070385,106.32236667402142,105.49250160070385,106.32236667402142,108.08308143444361,107.33519181423861,0,0,0,0,-0.059352196,1366,1304,1240.5,1.1011688835147118,1.0511890366787586,0,0.5555555555555556,-10.21779808,209,305,68.80660145559769
156,Montana,BSky,23-11,110.86523851535364,83,109.69546119188922,268,0.5304585280931233,156,23,11,12,6,6-Dec,0.3719148504257866,0.40808912830298705,0.3477593391857934,0.3719148504257866,0.40808912830298705,0.3477593391857934,0.8869648691043199,0.812253654,103.98356002689097,107.03090471207013,103.98356002689097,107.03090471207013,111.86389874062806,112.30888615320697,96.22938671707263,103.11654689721655,0.3111092660082745,3,0.033160588,1380,1299,1187.2375,1.1623622063824635,1.0941365986165363,0,0.6666666666666666,-5.837194103,125,103,66.14445332419498
157,Delaware,CAA,19-14,104.28447267596246,194,103.61520484595792,144,0.5185019344126439,157,19,14,10,8,8-Oct,0.4134808985555141,0.4230976399133199,0.4079087118559446,0.4134808985555141,0.4230976399133199,0.4079087118559446,0.8980724622179926,0.8921995154406338,103.93849373079735,107.23812150640296,103.93849373079735,107.23812150640296,103.50183526582485,106.0510424148366,126.81926878925682,103.79687428733432,0.9091881317241522,1,-0.020363567,1274,1248,1198.0875,1.0633613988961574,1.0416601458574601,0,0.5555555555555556,-9.05541448,180,233,67.31995538856819
158,UC Davis,BW,20-13,102.04094459711447,232,101.48171433992995,102,0.5157943702630793,158,20,13,14,6,14-6,0.39205019076823805,0.34443035596112553,0.4122788197557042,0.39205019076823805,0.34443035596112553,0.4122788197557042,0.9025002699630231,0.8945723760482834,103.66444425270097,107.0737161040199,103.66444425270097,107.0737161040199,103.3322648,100.65671846106848,109.22694728452068,98.02546908660082,0.7763125417635057,1,-0.012194607,1423,1355,1369.0875000000005,1.0393784181069503,0.9897102997434418,0,0.7,-8.331250655,168,210,67.07268438281756
159,Colgate,Pat,25-9,102.28908723706397,226,101.8441947,111,0.5125290720310985,159,25.093817356535315,9.906182643464687,16,2,16-2,0.32947409841641745,0.5545278553492358,0.19213256174342466,0.34607079021469167,0.5545278553492358,0.19213256174342466,0.8793489783218081,0.7622243667947438,101.12881692886803,107.90109166785759,101.74882723485705,107.66575843034839,103.36124452904274,102.94927168546509,87.98237672,91.67645376034332,0.38391021936998976,2,0.062031376,1308,1091,1182.6125000000002,1.1060258537771246,0.9225337969960573,0,0.8888888888888888,-4.120121214,98,55,66.19447604574917
160,Quinnipiac,MAAC,24-9,105.6281104419547,170,105.18977534590425,177,0.5119532087877993,160,24,9,15,5,15-5,0.31911232932249434,0.31880518347789477,0.3154585308822583,0.31911232932249434,0.31880518347789477,0.3154585308822583,0.9220275623120319,0.8838295498759876,99.85494718987711,107.32305293188224,99.85494718987711,107.32305293188224,106.35003966854804,106.15681934119958,97.41193572998907,103.7264896469498,0.3268864923771553,1,0.042900640817508995,1564,1460,1450.4625,1.0782767565517895,1.0065754888526934,0,0.75,-5.309197285,118,81,71.12759998
161,Stony Brook,CAA,20-15,106.02004408190261,161,105.70207792295561,186,0.5086345489539449,161,20,15,10,8,8-Oct,0.45984349197696983,0.47129068117685446,0.42291607529950404,0.45984349197696983,0.47129068117685446,0.42291607529950404,0.8488548153652982,0.7762853752281522,104.42721205515105,105.52745688257058,104.42721205515105,105.52745688257058,106.70930285186867,105.4085620631043,100.86260636035449,112.38656175015826,0.2237181216940665,3,0.024315227738560874,1336,1287,1229.4499999999998,1.0866647687990567,1.0468095489853189,0,0.5555555555555556,-7.849762518,156,112,67.34714945195735
162,Weber St.,BSky,20-12,107.17489266671629,140,106.88361851123065,216,0.5078235185653103,162,20,12,11,7,7-Nov,0.38502287776356225,0.430604712,0.3502192161967034,0.38502287776356225,0.430604712,0.3502192161967034,0.8907853278880745,0.8324725212287146,103.96478591202165,106.8031822389598,103.96478591202165,106.8031822389598,106.82483972050179,107.63513548870998,97.58882698893734,89.19331147695422,0.7377883501504857,2,0.013383031767659648,1358,1269,1215.3749999999998,1.1173506119510441,1.0441221845109536,0,0.6111111111111112,-7.123532515,142,140,65.35335919714969
163,UTEP,CUSA,18-16,97.86624541411123,301,97.60033607580651,33,0.5078215667404539,163,18,16,7,9,9-Jul,0.43432212689629346,0.3780087716634644,0.45999042944552354,0.43432212689629346,0.3780087716634644,0.45999042944552354,0.8904626874295734,0.8987262232784197,103.99634907841165,104.91093820731218,103.99634907841165,104.91093820731218,99.33898458,97.81695088475112,82.92277389,89.05452997,0.30567873737183854,1,-0.048273603,1120,1104,1138.65,0.9836209546392657,0.9695692267158477,0,0.4375,-10.57571055,216,284,69.52158624595738
164,Eastern Washington,BSky,21-11,110.46784933231447,86,110.34332457273558,279,0.5032426230635064,164,21,11,15,3,15-3,0.42122428509893356,0.5350962412090068,0.35071699896375264,0.42122428509893356,0.5350962412090068,0.35071699896375264,0.8551759236687148,0.7415987266129014,104.93762894469916,106.66934531399798,104.93762894469916,106.66934531399798,112.80812336416977,109.55739027126131,104.14625660298901,106.05489096262676,0.44797729966581984,4,0.091100614,1509,1353,1281.275,1.1777331174025871,1.0559793955239898,0,0.8333333333333334,-4.712852096,109,21,70.44340672910246
165,Winthrop,BSth,17-15,106.00548344206092,163,105.96179924122062,190,0.5011850115966303,165,17,15,8,8,8-Aug,0.4010102459334082,0.4051015552480453,0.3924795440060013,0.4010102459334082,0.4051015552480453,0.3924795440060013,0.8737391260968477,0.8253460637879753,104.5552331189674,107.15560532200743,104.5552331189674,107.15560532200743,106.86920115163751,106.76045259392643,98.09613192194725,101.99941085247588,0.38966521980953367,3,-0.062293921,1235,1200,1133.65,1.0894014907599345,1.058527764301151,0,0.5,-9.425443486,190,309,66.86419629412602
166,East Carolina,Amer,15-18,104.62155513176256,189,104.89045295623224,170,0.4926207042377229,166,15,18,7,11,11-Jul,0.5187315938997774,0.3695135894219762,0.6208895198254927,0.5187315938997774,0.3695135894219762,0.6208895198254927,0.8443343575351326,0.8956930184262764,106.18150722460385,104.7093285743984,106.18150722460385,104.7093285743984,103.97963957978523,102.16677215374173,113.23446090939258,110.86930518753297,0.5603905857083844,3,-0.038396386,1180,1249,1176.575,1.0029109916494912,1.0615557869239105,0,0.3888888888888889,-10.81003152,219,271,64.80948893540027
167,UMass Lowell,AE,22-10,104.88622739853153,181,105.37293227199027,180,0.48669310213971273,167,22,10,11,5,5-Nov,0.3423817953086337,0.3011063228732332,0.3534621532879595,0.3423817953086337,0.3011063228732332,0.3534621532879595,0.9148509078035416,0.9089828857348968,100.40333931482081,105.72152038955979,100.40333931482081,105.72152038955979,106.98933220115052,107.66327186639775,0,0,0,0,0.052694778554211896,1279,1193,1168.7124999999999,1.094366664171043,1.020781415446485,0,0.6875,-5.978689981,126,69,69.66857767887207
168,UNC Asheville,BSth,22-12,106.05017047599327,160,106.58532607944723,205,0.48553255540075496,168,22,12,12,4,4-Dec,0.40737723350011457,0.43019686201597707,0.39439304275827014,0.40737723350011457,0.43019686201597707,0.39439304275827014,0.8895970904927977,0.8520176073453897,104.88427108016472,106.7576739286888,104.88427108016472,106.7576739286888,110.0487743432254,106.50856883650164,177.0811215,177.09371913128098,0.4997954783861383,1,0.069609014,1255,1150,1106.1250000000002,1.1345914792631933,1.0396654989264322,0,0.75,-6.665687587,136,43,68.11047493
169,Bryant,AE,20-13,99.95175528745952,267,100.58164096160615,90,0.48194674729954123,169,20,13,11,5,5-Nov,0.41147722003850007,0.47265736619094323,0.35404241901377104,0.41147722003850007,0.47265736619094323,0.35404241901377104,0.8735165109195496,0.813199837,102.7576016,105.32383288199101,102.7576016,105.32383288199101,100.57558863887351,101.70886849621999,88.73335014020823,90.05135678315018,0.457711316,3,0.04232397,1251,1203,1219.425,1.0258933513746233,0.9865305369333908,0,0.6875,-7.17551397,143,84,74.12447822970448
170,Longwood,BSth,21-13,103.96072839074824,202,104.82806172684312,167,0.47613183705478396,170,21.019535925520774,13.980464074479228,6,10,10-Jun,0.3497015206539956,0.2593652721458254,0.3955423663918435,0.367668547,0.2593652721458254,0.3955423663918435,0.8900887870399824,0.918410846,103.02328644882593,107.92859351074057,103.52929606177615,107.2282976214754,102.83197904972795,109.66123159549151,121.95750660958979,107.36271426829616,0.8124161573359905,1,-0.006815304,1158,1176,1094.2875000000001,1.0582228162160308,1.074671875535451,0,0.375,-8.626519875,172,188,66.81025167285259
171,Kent St.,MAC,17-17,104.93608514943128,180,105.83681348098673,188,0.47544725238110114,171,17,17,8,10,10-Aug,0.4154604393691758,0.48324585515107354,0.3524053433244297,0.4154604393691758,0.48324585515107354,0.3524053433244297,0.8849710837993252,0.8273499113315513,103.8935613040431,106.30242036348115,103.8935613040431,106.30242036348115,105.61245214323495,110.3875818283728,93.38547264194857,100.6348217155096,0.29738755666961025,2,-0.066203308,1316,1290,1210.6250000000002,1.0870418172431593,1.0655653071760451,0,0.4444444444444444,-11.48714386,235,316,66.57776353134525
172,Texas A&M Corpus Chris,Slnd,21-11,99.96969628,266,100.86244778511659,94,0.474461818,172,21,11,14,4,14-4,0.29747383404992284,0.3479412446744003,0.25840135053882746,0.29747383404992284,0.3479412446744003,0.25840135053882746,0.886219381,0.8049861581440252,101.46118728910412,108.17132227175831,101.46118728910412,108.17132227175831,102.5994937611811,100.08815255357419,93.21640139710978,90.82996165871789,0.5740138123389114,3,-0.023660237,1344,1174,1244.9625,1.0795505888731587,0.9430002911734289,0,0.7777777777777778,-6.374136766,131,238,68.68472736682733
173,Little Rock,OVC,21-12,105.6591905803048,168,106.68441230060998,210,0.47226655239307713,173,21,12,14,4,14-4,0.28151054936725356,0.35385255415762984,0.2112617756699417,0.28151054936725356,0.35385255415762984,0.2112617756699417,0.9534640433632903,0.9441691978330629,99.35472573141868,109.06671808357973,99.35472573141868,109.06671808357973,107.12161392860905,106.39687451140036,0,0,0,0,-0.068730275,1391,1213,1237.6125,1.1239382278378733,0.9801129190275631,0,0.7777777777777778,-9.588198017,197,320,68.82448043370796
174,Hawaii,BW,20-14,104.0292357764723,201,105.04548918111581,175,0.47207972237569934,174,20,14,11,9,9-Nov,0.3931724374512624,0.34880027821792675,0.4165542295731969,0.3931724374512624,0.34880027821792675,0.4165542295731969,0.9045635561192034,0.9030973754766546,102.66056824386119,106.16034418856533,102.66056824386119,106.16034418856533,104.18164151403305,106.30869414512385,116.79253963018819,123.66826954602729,0.3412248332366486,2,-0.005659637,1428,1404,1357.2250000000001,1.052146843743668,1.034463703512682,0,0.55,-9.245400572,186,182,65.90374335899892
